Dates,MXUS0TC Index,MXUS0CD Index,MXUS0CS Index,MXUS0EN Index,MXUS0FN Index,MXUS0HC Index,MXUS0IN Index,MXUS0IT Index,MXUS0MT Index,MXUS0RE Index,MXUS0UT Index
2016-12-21,53.73,248.41,206.86,291.44,128.97,218.96,246.14,188.2,229.1,198.8128,145.14
2016-12-22,54.25,245.93,206.58,292.81,128.62,219.28,245.73,187.52,227.96,198.4891,145.66
2016-12-23,54.3,245.42,206.85,292.28,128.83,221.07,245.86,187.73,228.32,198.6507,145.64
2016-12-26,54.3,245.42,206.85,292.28,128.83,221.07,245.86,187.73,228.32,198.6507,145.64
2016-12-27,54.28,246.38,206.9,292.97,129.0,221.26,246.22,188.57,229.34,199.1435,145.64
2016-12-28,54.08,244.81,205.63,290.14,127.65,219.62,243.87,186.88,227.0,197.3787,144.23
2016-12-29,54.29,244.4,206.44,289.4,126.75,219.86,243.8,186.81,227.06,199.2051,146.07
2016-12-30,53.98,242.24,205.51,288.61,127.05,219.04,242.86,185.01,225.44,201.028,145.36
2017-01-02,53.98,242.24,205.51,288.61,127.05,219.04,242.86,185.01,225.44,201.028,145.36
2017-01-03,55.0,243.74,206.11,292.07,128.28,222.07,244.58,186.62,227.05,201.8221,144.94
2017-01-04,54.87,247.15,206.26,291.43,129.46,223.72,245.8,187.43,230.18,204.5637,145.39
2017-01-05,54.76,247.07,206.73,290.55,128.18,224.75,245.12,187.79,229.59,205.6461,145.48
2017-01-06,53.38,248.19,206.82,290.57,128.7,225.55,246.48,189.63,229.67,205.5241,145.96
2017-01-09,52.81,248.05,205.43,286.26,127.68,226.75,244.7,190.0,229.58,204.1022,143.99
2017-01-10,52.9,249.08,204.21,283.52,128.21,227.54,245.21,189.91,229.78,201.6427,143.6
2017-01-11,52.64,249.58,204.75,286.84,128.79,225.05,246.48,191.17,231.8,200.6477,145.0
2017-01-12,52.93,249.48,204.6,285.44,127.86,225.28,245.66,190.66,231.38,201.4025,145.18
2017-01-13,52.89,250.31,204.53,284.89,128.55,225.68,246.5,191.24,230.97,200.9667,144.96
2017-01-16,52.89,250.31,204.53,284.89,128.55,225.68,246.5,191.24,230.97,200.9667,144.96
2017-01-17,53.09,250.77,207.21,286.65,125.67,224.58,244.79,190.48,230.1,202.5063,146.54
2017-01-18,52.77,250.36,207.75,285.72,126.68,224.43,245.67,191.14,231.45,202.8187,146.31
2017-01-19,52.96,249.64,206.97,283.78,125.93,223.04,247.19,190.66,230.05,200.7595,145.01
2017-01-20,53.37,250.22,208.17,285.29,126.49,222.38,246.94,191.63,231.89,202.0377,145.2
2017-01-23,53.62,250.41,207.89,282.05,125.82,221.39,245.49,191.7,232.51,203.3235,144.46
2017-01-24,52.29,252.51,209.46,284.97,127.32,220.08,247.95,193.73,238.34,203.3426,144.49
2017-01-25,52.19,254.09,209.53,286.58,129.31,221.97,250.61,195.82,240.12,202.138,144.44
2017-01-26,52.32,254.45,208.66,286.6,129.69,220.4,250.81,195.4,240.68,201.8415,144.5
2017-01-27,52.6,253.82,207.42,283.82,129.1,222.15,250.52,196.08,240.02,199.9197,144.44
2017-01-30,52.33,253.52,207.37,278.86,128.17,221.13,248.91,194.53,237.54,198.8249,144.46
2017-01-31,52.45,252.86,208.1,278.66,127.35,224.33,246.69,193.44,236.22,200.4746,146.77
2017-02-01,52.09,252.39,206.86,276.65,127.44,225.96,246.39,194.81,237.62,198.1647,144.25
2017-02-02,51.4,252.17,208.35,278.46,126.94,226.19,245.73,194.96,236.6,200.6192,145.6
2017-02-03,51.6,251.99,209.46,280.89,129.47,227.53,247.66,196.43,236.96,201.7729,145.81
2017-02-06,51.17,251.33,208.58,278.45,129.04,227.42,247.62,196.71,236.44,200.7757,145.53
2017-02-07,51.22,250.94,210.28,274.49,128.75,227.55,248.19,197.5,234.68,200.3838,145.84
2017-02-08,51.42,252.48,211.1,274.25,127.78,227.39,247.83,197.84,235.2,202.0697,147.12
2017-02-09,51.68,254.23,211.9,276.87,129.52,228.4,249.36,198.46,235.12,202.8094,145.92
2017-02-10,51.82,255.52,211.8,278.9,129.83,228.65,251.27,198.84,237.11,203.9268,146.84
2017-02-13,51.2,255.97,211.9,278.93,131.25,230.11,253.6,200.1,238.64,204.8053,147.42
2017-02-14,51.17,257.32,212.1,279.34,132.84,231.87,253.85,200.7,238.81,203.7729,146.31
2017-02-15,51.29,258.69,213.89,278.51,133.83,234.46,254.84,201.51,238.58,203.1371,145.74
2017-02-16,51.48,257.37,214.06,274.68,133.66,234.08,254.99,201.89,238.49,204.0456,147.11
2017-02-17,52.01,258.17,215.49,273.19,133.6,234.35,255.41,202.43,237.9,204.5911,147.21
2017-02-20,52.01,258.17,215.49,273.19,133.6,234.35,255.41,202.43,237.9,204.5911,147.21
2017-02-21,52.31,259.8,217.63,275.0,134.23,235.43,256.6,203.49,238.9,207.2348,148.8
2017-02-22,52.35,259.81,217.39,270.56,134.33,234.99,255.87,203.8,239.43,206.6209,149.42
2017-02-23,52.75,257.78,217.9,271.82,134.46,236.64,253.99,203.53,238.14,207.9132,150.97
2017-02-24,53.09,258.88,218.8,269.46,133.44,237.77,255.08,203.94,238.56,208.8871,152.98
2017-02-27,52.52,258.96,217.62,271.83,134.02,238.86,255.89,203.8,237.73,209.9696,152.19
2017-02-28,52.35,257.24,218.1,271.26,133.7,238.28,254.72,202.9,237.75,209.2175,153.61
2017-03-01,52.59,259.76,218.92,276.86,137.37,240.82,258.82,205.72,241.94,208.3942,152.17
2017-03-02,52.61,259.26,218.86,274.42,135.34,240.28,256.52,204.27,239.42,207.6917,153.26
2017-03-03,52.66,258.77,218.02,273.58,135.87,241.22,256.51,204.62,239.28,206.9203,152.71
2017-03-06,52.52,257.96,217.05,274.43,135.0,240.09,255.97,204.23,237.68,206.0866,152.41
2017-03-07,52.07,257.13,216.77,272.17,134.58,238.45,255.32,204.51,236.42,205.4115,152.38
2017-03-08,51.88,257.91,216.08,265.17,134.55,239.18,254.36,204.7,236.65,202.3201,150.0
2017-03-09,52.07,257.74,216.56,266.67,134.95,240.59,253.28,204.59,235.81,199.7727,149.62
2017-03-10,52.41,258.17,217.52,266.52,134.94,241.49,254.93,205.67,236.87,199.4756,150.84
2017-03-13,52.51,258.84,217.2,266.62,135.0,241.16,255.05,205.96,237.6,199.5464,151.21
2017-03-14,52.24,259.02,216.87,263.52,134.85,240.32,253.01,205.42,235.75,199.2005,151.09
2017-03-15,52.99,260.39,218.5,269.09,134.69,243.16,255.71,206.64,239.33,202.9363,153.58
2017-03-16,52.81,260.65,218.62,267.62,135.15,240.99,254.8,207.13,237.96,202.3055,151.91
2017-03-17,53.12,260.92,218.24,267.43,133.78,239.79,256.13,207.23,239.16,202.6989,152.76
2017-03-20,52.92,260.18,218.43,267.09,132.57,239.33,255.54,207.39,239.99,202.9088,151.69
2017-03-21,52.61,256.67,218.01,265.09,128.79,237.3,251.82,204.21,235.94,202.5723,153.77
2017-03-22,52.09,257.0,217.76,264.76,128.53,237.52,252.67,205.83,236.57,202.847,154.33
2017-03-23,52.04,257.46,217.22,263.79,128.79,236.67,252.19,205.18,237.59,204.3005,153.98
2017-03-24,52.14,257.95,216.67,262.63,128.69,236.72,251.39,205.28,235.32,204.0945,154.58
2017-03-27,51.76,258.21,216.56,261.73,128.1,237.62,250.45,205.48,236.1,202.6967,153.87
2017-03-28,51.86,260.21,217.16,265.12,129.87,237.76,253.05,206.92,238.57,203.6354,153.97
2017-03-29,51.81,261.62,217.46,268.44,129.21,237.77,253.1,207.39,238.46,204.1344,153.24
2017-03-30,52.03,262.22,216.89,269.56,130.81,237.71,254.4,207.63,238.56,204.5495,152.23
2017-03-31,51.78,262.28,216.37,268.73,129.88,237.08,253.72,207.42,238.46,205.5924,152.63
2017-04-03,51.94,261.29,216.02,268.18,129.45,237.18,253.02,207.09,237.55,205.7894,152.65
2017-04-04,52.1,260.97,216.54,270.12,129.23,237.04,253.77,207.0,238.5,205.1948,153.14
2017-04-05,51.87,260.28,216.18,269.05,128.3,236.19,252.93,206.32,238.16,205.493,153.96
2017-04-06,51.09,261.32,216.06,271.18,129.01,236.59,253.72,206.29,239.27,206.4903,153.69
2017-04-07,51.19,260.4,216.59,270.13,128.55,237.02,253.91,206.18,239.14,206.8505,152.89
2017-04-10,51.05,261.36,217.17,272.27,128.24,236.64,254.5,205.88,239.22,208.2187,153.18
2017-04-11,51.07,261.2,217.31,272.09,127.94,236.23,254.83,205.02,238.77,209.2432,153.19
2017-04-12,51.35,260.07,218.25,271.1,126.79,236.26,251.34,204.19,235.92,208.9642,154.26
2017-04-13,51.04,258.46,217.09,266.14,125.21,235.67,249.79,203.41,233.61,208.5709,153.69
2017-04-14,51.04,258.46,217.09,266.14,125.21,235.67,249.79,203.41,233.61,208.5709,153.69
2017-04-17,51.21,260.79,218.65,266.64,127.24,236.4,252.29,205.38,235.47,211.0119,154.48
2017-04-18,51.3,260.9,219.75,264.34,126.21,234.06,251.73,205.27,235.19,211.549,154.75
2017-04-19,51.23,261.27,218.46,260.43,125.92,234.69,251.95,205.14,235.34,211.0369,153.74
2017-04-20,51.11,263.82,217.96,261.44,127.82,235.98,254.61,207.14,237.77,211.0616,153.05
2017-04-21,50.35,263.32,217.42,260.34,126.7,234.77,254.73,207.08,237.61,210.0858,153.89
2017-04-24,50.38,264.99,219.51,261.81,129.44,237.04,258.0,209.78,240.38,208.1956,154.63
2017-04-25,50.32,267.18,220.27,264.34,130.52,238.11,259.41,211.06,243.92,208.6408,154.5
2017-04-26,50.89,268.49,218.52,263.29,130.59,239.32,259.05,210.53,243.64,206.8618,153.93
2017-04-27,50.28,269.89,218.21,260.33,129.98,240.01,259.41,211.81,243.31,207.179,154.39
2017-04-28,49.78,268.71,218.24,260.62,128.73,240.62,258.33,212.44,241.56,205.9449,153.77
2017-05-01,49.45,269.07,217.16,260.04,129.39,241.03,257.52,214.26,241.31,207.2607,152.82
2017-05-02,49.39,269.43,215.92,258.76,129.31,241.72,258.45,214.88,241.72,207.4524,153.19
2017-05-03,48.9,267.77,216.04,259.52,130.03,240.71,258.62,214.56,239.41,204.8469,152.5
2017-05-04,48.36,267.22,217.72,254.28,130.32,242.14,258.66,214.73,239.86,204.7459,153.14
2017-05-05,49.06,268.91,218.26,258.61,130.18,241.91,260.18,215.54,243.2,206.4513,154.0
2017-05-08,49.15,269.17,217.84,260.41,130.06,240.4,259.44,216.42,241.11,205.3389,153.92
2017-05-09,48.86,270.77,216.97,258.06,129.45,240.59,259.59,216.75,239.55,204.4849,152.57
2017-05-10,48.96,270.09,217.1,260.87,129.8,239.76,258.51,217.53,240.46,205.5184,152.92
2017-05-11,48.71,268.47,217.28,260.35,129.1,239.85,258.46,217.18,239.78,204.3625,152.96
2017-05-12,48.68,268.0,216.74,259.66,128.49,239.46,256.89,217.85,239.31,203.571,153.74
2017-05-15,48.57,267.86,217.61,261.3,129.51,240.88,258.01,219.17,241.39,204.438,154.29
2017-05-16,48.31,266.97,217.16,260.14,129.72,239.95,257.6,220.25,241.45,203.3269,153.03
2017-05-17,47.39,262.56,216.72,257.14,125.82,236.84,252.47,214.09,236.34,204.6432,153.43
2017-05-18,48.02,264.27,216.83,256.83,126.23,237.86,252.89,215.25,236.22,205.0603,153.98
2017-05-19,48.43,265.78,217.97,260.12,127.25,238.52,256.27,216.39,238.3,206.2644,154.52
2017-05-22,48.51,267.33,219.35,259.65,127.6,239.13,258.02,218.47,238.47,206.8912,155.85
2017-05-23,48.58,266.22,219.68,259.99,128.64,239.9,258.43,218.63,238.93,207.1444,156.23
2017-05-24,48.27,267.24,220.76,258.9,128.64,240.49,258.58,219.7,240.55,208.5166,157.26
2017-05-25,48.45,269.73,222.28,254.34,128.97,241.55,259.92,221.42,240.16,209.3253,158.4
2017-05-26,48.37,270.72,222.96,254.46,128.86,241.07,260.11,221.43,240.82,208.063,158.29
2017-05-29,48.37,270.72,222.96,254.46,128.86,241.07,260.11,221.43,240.82,208.063,158.29
2017-05-30,49.0,270.85,222.85,251.0,127.88,240.69,260.06,222.06,240.51,207.4137,158.82
2017-05-31,49.17,271.59,223.36,249.92,126.92,241.72,260.47,221.44,241.23,207.2445,159.55
2017-06-01,49.47,274.16,224.98,251.6,128.46,244.61,262.28,222.25,243.98,208.1085,160.67
2017-06-02,49.48,275.36,225.76,248.58,127.99,246.08,263.45,224.46,244.88,209.7796,160.89
2017-06-05,49.4,274.44,225.98,248.95,128.07,245.33,262.21,224.59,243.76,208.9257,160.1
2017-06-06,49.32,272.3,225.36,251.96,127.5,244.59,260.38,224.14,244.11,208.009,159.83
2017-06-07,49.34,272.98,225.21,248.03,128.52,245.32,259.88,224.73,244.31,209.0327,160.3
2017-06-08,49.07,271.43,223.45,247.35,130.01,244.87,260.72,225.49,245.15,208.124,158.92
2017-06-09,49.38,269.9,223.31,253.53,132.46,246.3,261.86,219.33,248.38,208.9978,158.87
2017-06-12,49.83,269.7,223.19,255.14,132.69,245.88,263.31,217.56,247.07,210.1295,158.55
2017-06-13,49.34,271.63,223.26,256.87,133.26,246.26,264.34,219.41,250.21,210.4864,158.81
2017-06-14,49.44,271.48,224.62,251.96,133.51,247.39,264.12,218.22,247.58,211.1079,159.81
2017-06-15,49.46,270.25,224.21,250.04,133.05,247.12,265.62,217.18,245.35,212.0231,160.68
2017-06-16,49.37,270.16,221.94,254.32,132.93,247.46,266.54,216.77,246.41,211.7196,161.46
2017-06-19,49.32,272.32,223.05,252.62,134.16,250.1,267.92,220.32,248.66,211.9148,160.82
2017-06-20,48.85,269.0,222.18,249.43,133.06,250.9,264.89,218.61,247.23,211.3099,160.85
2017-06-21,48.28,269.39,221.31,245.51,132.01,254.03,262.95,220.11,244.61,210.7151,159.81
2017-06-22,48.22,269.06,219.85,245.3,131.21,256.68,262.32,220.32,244.97,210.8098,159.08
2017-06-23,48.13,269.05,219.95,247.28,130.67,256.41,263.34,221.81,245.77,211.6307,158.52
2017-06-26,48.4,269.72,220.81,246.73,131.39,255.93,263.33,220.52,246.63,212.7803,159.75
2017-06-27,47.7,267.56,218.86,246.31,132.04,253.44,261.21,216.82,245.02,211.9927,157.8
2017-06-28,47.9,270.35,219.72,247.7,134.07,254.87,263.49,219.65,247.21,211.9764,156.31
2017-06-29,47.41,267.64,217.18,248.07,134.93,252.58,261.27,215.65,244.62,209.9232,155.06
2017-06-30,47.56,269.12,217.66,249.09,134.83,252.31,263.29,215.42,245.82,209.8251,154.85
2017-07-03,47.93,268.44,217.43,254.03,136.64,252.68,264.92,213.63,248.02,211.8388,154.05
2017-07-04,47.93,268.44,217.43,254.03,136.64,252.68,264.92,213.63,248.02,211.8388,154.05
2017-07-05,47.77,267.56,217.29,248.87,136.94,254.06,265.56,215.78,246.98,209.3011,153.45
2017-07-06,46.7,264.54,216.07,246.0,136.02,250.75,262.78,213.91,246.04,205.5526,153.27
2017-07-07,46.56,266.78,215.98,245.81,136.77,252.2,264.65,216.6,247.25,207.0544,153.53
2017-07-10,46.36,267.38,214.49,246.59,136.57,251.42,265.25,218.32,248.74,205.2006,153.2
2017-07-11,46.08,267.0,213.85,247.89,135.67,251.24,265.36,219.13,248.37,204.7756,153.13
2017-07-12,46.3,268.98,215.05,248.69,135.84,252.89,266.64,221.97,251.16,207.4731,154.12
2017-07-13,46.03,269.17,215.11,249.78,136.67,253.1,266.59,222.66,251.02,207.8593,153.47
2017-07-14,46.18,269.93,216.71,251.21,136.0,254.68,267.86,224.56,252.28,210.0552,154.21
2017-07-17,46.27,270.48,216.87,250.89,135.8,253.86,267.71,224.65,252.71,210.5385,154.83
2017-07-18,45.85,271.65,216.9,249.66,135.42,253.93,267.17,225.81,251.57,210.4413,155.21
2017-07-19,46.04,272.97,217.58,253.22,135.7,255.95,267.82,227.09,254.34,212.0238,155.91
2017-07-20,46.63,272.46,217.45,252.19,135.66,257.52,266.42,227.17,252.17,211.1592,156.95
2017-07-21,46.71,272.71,218.0,249.95,135.66,257.38,265.93,226.92,252.07,211.5948,158.16
2017-07-24,46.25,271.94,217.23,249.31,136.1,257.21,264.91,227.52,251.73,211.4058,156.67
2017-07-25,46.39,273.73,218.84,252.48,137.8,255.5,264.82,227.19,254.37,211.5267,155.96
2017-07-26,47.65,273.73,218.9,252.69,136.89,254.73,265.21,227.66,252.57,213.0927,157.3
2017-07-27,49.92,275.58,220.81,255.15,136.16,252.89,264.12,225.72,251.36,212.8828,157.66
2017-07-28,49.69,273.66,218.84,254.65,136.22,254.09,264.66,225.49,250.47,212.6393,157.4
2017-07-31,49.87,273.44,218.64,255.17,137.06,253.7,264.5,224.3,248.68,212.4196,158.02
2017-08-01,50.11,274.03,218.42,255.32,138.15,253.1,263.79,225.44,249.08,213.2947,158.83
2017-08-02,49.5,273.33,218.26,254.43,138.17,252.53,264.98,226.35,249.27,212.3572,159.55
2017-08-03,49.52,272.88,217.9,250.9,137.5,253.04,266.12,225.61,247.33,211.8326,160.12
2017-08-04,49.78,273.11,217.49,251.92,138.43,252.56,266.67,226.14,248.47,212.453,159.63
2017-08-07,49.79,273.54,219.06,249.65,138.22,252.95,266.53,227.41,248.67,212.4127,159.93
2017-08-08,49.52,273.47,218.24,249.05,138.04,251.64,265.8,227.06,246.61,211.297,160.48
2017-08-09,49.36,272.27,218.54,249.34,137.85,251.9,265.83,227.05,246.81,211.4731,159.68
2017-08-10,49.1,268.09,217.53,245.98,135.42,248.57,262.23,222.12,243.85,209.5198,160.07
2017-08-11,49.11,269.45,217.66,244.41,134.74,249.32,262.54,223.81,243.38,208.2286,159.02
2017-08-14,49.7,271.45,218.84,243.7,136.6,250.98,265.14,227.39,245.69,211.6921,159.88
2017-08-15,49.22,269.0,219.81,242.66,136.87,250.96,264.51,227.88,245.81,210.9993,160.67
2017-08-16,49.28,270.2,220.5,239.94,136.52,251.64,264.89,228.57,248.05,211.6862,161.21
2017-08-17,48.47,265.85,218.5,236.48,134.1,248.46,260.75,224.07,244.16,210.0698,159.97
2017-08-18,48.21,264.55,217.7,237.91,134.0,247.46,259.82,223.95,244.3,208.5134,160.92
2017-08-21,48.53,264.97,218.63,236.54,133.65,248.58,260.04,223.88,244.55,210.7906,161.46
2017-08-22,49.0,267.78,218.74,238.26,135.02,251.51,263.14,227.13,247.43,210.5918,161.81
2017-08-23,48.98,265.72,218.0,239.25,134.74,249.72,261.03,226.73,247.14,212.6967,162.25
2017-08-24,48.83,265.12,215.09,239.27,134.68,250.47,260.24,226.51,246.87,212.4152,162.14
2017-08-25,49.18,265.71,215.62,240.45,135.0,250.14,261.05,226.33,247.48,213.4141,162.68
2017-08-28,49.16,265.91,215.18,239.37,134.33,251.59,261.15,226.95,247.99,212.4309,163.06
2017-08-29,49.04,265.44,215.75,239.08,133.67,251.98,262.96,227.86,246.67,212.2197,162.77
2017-08-30,48.77,267.31,215.7,239.16,134.21,253.46,263.89,229.81,248.29,213.2865,162.06
2017-08-31,48.55,268.78,215.81,240.55,134.23,257.8,264.93,231.51,250.43,214.4228,162.09
2017-09-01,48.56,269.98,216.73,242.58,134.82,257.59,265.3,231.45,252.04,214.3751,161.61
2017-09-04,48.56,269.98,216.73,242.58,134.82,257.59,265.3,231.45,252.04,214.3751,161.61
2017-09-05,48.02,268.79,217.13,243.88,131.79,256.44,262.65,229.39,248.43,214.2371,162.07
2017-09-06,47.47,270.21,217.86,247.83,132.11,257.6,262.75,229.77,249.05,214.4567,161.23
2017-09-07,46.52,267.98,218.29,248.14,129.91,260.31,262.97,230.93,249.19,216.0897,162.38
2017-09-08,46.43,267.02,216.89,245.48,130.97,261.33,263.92,229.0,249.13,216.1273,163.1
2017-09-11,46.59,268.67,218.36,247.92,133.28,263.48,265.97,232.44,252.53,217.7014,164.65
2017-09-12,47.21,269.93,218.6,249.3,134.94,264.08,267.36,232.77,254.56,215.2162,161.78
2017-09-13,47.53,271.74,218.77,252.49,135.15,263.13,266.87,232.39,254.55,214.3477,160.91
2017-09-14,47.3,270.6,217.97,253.49,134.63,263.18,268.15,231.55,255.27,215.5517,162.35
2017-09-15,48.09,270.09,218.47,254.09,135.27,262.44,269.21,232.2,255.23,216.1284,162.53
2017-09-18,48.33,269.06,218.56,255.24,136.62,262.33,270.97,232.22,256.75,215.0347,160.87
2017-09-19,49.5,268.81,217.93,256.13,137.64,260.27,271.32,233.04,258.05,212.8862,160.47
2017-09-20,49.62,269.61,215.98,257.92,138.5,260.66,273.13,231.96,259.16,212.2554,159.26
2017-09-21,49.25,268.93,213.9,257.67,138.82,259.23,273.94,230.62,258.48,211.8146,159.08
2017-09-22,49.92,269.4,213.42,258.98,138.88,259.49,274.64,230.82,257.81,210.1203,157.95
2017-09-25,50.24,268.72,214.84,262.82,138.64,258.67,274.61,227.55,257.92,210.8672,159.36
2017-09-26,49.85,268.59,215.03,262.29,138.56,258.18,274.53,228.38,256.97,211.1168,159.07
2017-09-27,49.85,269.97,213.46,263.5,140.37,258.05,274.74,230.95,257.02,209.2973,156.89
2017-09-28,49.94,269.7,213.47,263.9,140.55,258.27,274.39,231.27,258.78,210.5001,157.37
2017-09-29,50.02,270.81,213.25,263.83,141.03,259.76,275.21,232.94,258.71,210.5915,157.12
2017-10-02,49.96,271.35,212.85,263.84,142.24,262.3,277.21,233.19,261.49,209.8582,157.53
2017-10-03,50.51,272.35,213.06,263.69,142.66,262.29,278.0,233.76,262.69,209.8131,156.9
2017-10-04,50.51,273.76,213.83,263.47,142.16,263.42,277.83,233.48,262.74,211.498,158.55
2017-10-05,50.44,275.28,214.69,264.54,143.55,263.55,278.43,235.89,264.32,212.1134,158.38
2017-10-06,49.49,275.65,212.67,262.36,143.57,263.35,278.22,236.61,263.9,211.6466,158.26
2017-10-09,49.39,274.46,212.08,263.02,143.01,261.57,277.2,237.14,263.74,211.9168,158.48
2017-10-10,49.55,274.29,214.18,263.33,143.6,262.08,277.27,237.23,263.66,212.3771,160.03
2017-10-11,49.25,274.54,214.69,263.97,143.41,262.73,277.08,238.3,263.81,213.4866,160.82
2017-10-12,47.62,272.64,215.56,262.98,142.41,262.29,278.59,238.35,264.29,214.8913,161.64
2017-10-13,47.31,273.69,215.93,262.75,142.25,261.51,277.74,239.56,265.54,215.3833,160.4
2017-10-16,47.63,274.19,216.01,263.27,143.17,260.5,278.27,240.36,265.19,214.4323,160.07
2017-10-17,47.72,274.34,215.23,263.51,142.38,263.88,277.54,240.33,264.4,214.4195,161.06
2017-10-18,47.46,273.72,215.0,261.6,143.18,264.2,277.76,241.05,263.88,214.0401,160.85
2017-10-19,47.7,273.66,213.72,260.73,143.46,265.8,278.81,240.22,264.99,213.7662,162.5
2017-10-20,47.76,274.24,213.33,261.34,145.14,266.11,281.71,241.89,267.31,213.4686,162.7
2017-10-23,47.35,272.3,213.11,259.65,144.87,265.33,279.59,240.9,266.74,212.6286,162.8
2017-10-24,47.12,273.08,212.39,260.29,145.93,263.58,280.98,241.75,268.27,211.3204,162.9
2017-10-25,46.13,271.86,211.75,258.47,145.21,263.24,278.3,240.91,266.94,210.6599,162.19
2017-10-26,46.33,272.63,212.03,259.1,146.06,260.59,279.2,241.86,270.43,209.4928,162.23
2017-10-27,46.43,276.54,210.25,259.84,145.99,260.51,279.02,248.59,269.33,210.0376,163.22
2017-10-30,45.69,275.49,208.31,260.88,145.28,257.72,276.88,249.45,268.2,211.1268,163.23
2017-10-31,45.86,275.68,210.05,261.92,144.88,257.36,275.88,250.44,268.7,211.6927,163.31
2017-11-01,45.65,275.81,210.68,264.93,145.18,257.82,275.6,250.54,270.38,211.6742,162.39
2017-11-02,45.18,273.56,210.23,264.21,146.34,256.84,277.17,250.76,268.38,213.5434,162.92
2017-11-03,45.15,274.51,210.35,265.03,145.77,258.95,276.91,252.96,268.05,213.3281,163.42
2017-11-06,43.95,276.4,208.13,270.93,145.61,258.05,276.93,253.9,266.97,216.5366,162.69
2017-11-07,44.04,274.97,210.41,270.42,143.68,258.62,277.65,254.12,267.45,218.5294,164.69
2017-11-08,44.28,275.07,212.66,269.31,142.83,259.15,277.19,255.41,267.44,220.0995,164.69
2017-11-09,44.39,275.5,212.58,270.11,142.35,259.02,273.64,253.23,264.98,220.2412,164.87
2017-11-10,44.47,276.46,214.62,268.03,141.96,257.34,273.97,253.07,264.64,220.2649,164.07
2017-11-13,44.35,277.46,215.85,266.42,142.26,257.63,272.6,252.99,265.99,220.9547,165.94
2017-11-14,43.76,277.52,216.54,262.25,142.27,256.5,271.5,252.58,262.99,220.6175,167.95
2017-11-15,43.83,276.39,214.21,259.28,142.58,255.81,269.89,250.48,261.5,218.801,166.31
2017-11-16,44.65,278.55,217.59,257.86,142.66,258.48,272.07,253.8,264.83,219.71,165.69
2017-11-17,44.94,279.95,216.7,258.99,142.54,257.51,270.78,252.36,265.11,218.5034,164.45
2017-11-20,45.37,280.39,216.55,258.45,143.24,256.45,271.93,253.12,265.71,217.8735,163.93
2017-11-21,45.12,282.14,217.15,259.02,143.57,258.67,273.57,256.16,267.01,219.1438,164.31
